"Marke,Zulassung,PS,Kilometerstand,Preis"
"volkswagen,1997,75,""150,000km"",""$1,500"""
"ford,2017,60,""125,000km"",""$1,000"""
"mercedes_benz,2016,75,""150,000km"",$599"
"bmw,2011,184,""150,000km"",""$13,800"""
"volkswagen,1992,45,""60,000km"",$800"
"mercedes_benz,1994,122,""150,000km"",""$1,100"""
"opel,2000,116,""150,000km"",""$1,500"""
"bmw,2007,218,""80,000km"",""$19,500"""
"mercedes_benz,2010,298,""60,000km"",""$28,500"""
"volkswagen,2010,271,""70,000km"",""$23,499"""
"bmw,2013,116,""100,000km"",""$15,290"""
"fiat,2009,160,""150,000km"",""$8,900"""
"audi,1997,110,""150,000km"",$800"
"mercedes_benz,2004,143,""150,000km"",""$6,800"""
"volkswagen,2001,60,""150,000km"",""$1,650"""
"mercedes_benz,2000,143,""150,000km"",""$2,200"""
"seat,2000,110,""150,000km"",""$1,100"""
"fiat,2013,90,""70,000km"",""$7,800"""
"bmw,2017,218,""150,000km"",""$7,900"""
"opel,1999,65,""150,000km"",""$1,190"""
"bmw,2007,197,""150,000km"",""$9,999"""
"volkswagen,2011,105,""80,000km"",""$9,999"""
"mitsubishi,1991,75,""90,000km"",$600"
"mercedes_benz,2001,82,""150,000km"",""$3,500"""
"mercedes_benz,2001,95,""150,000km"",""$1,950"""
"volkswagen,2017,75,""150,000km"",$950"
"seat,2005,75,""70,000km"",""$4,750"""
"peugeot,1997,0,""150,000km"",$300"
"volkswagen,2000,75,""150,000km"",$300"
"audi,1999,150,""150,000km"",$650"
"volkswagen,2008,174,""100,000km"",""$23,900"""
"audi,2000,165,""150,000km"",""$1,800"""
"audi,1992,90,""150,000km"",""$2,000"""
"mercedes_benz,2003,204,""150,000km"",""$10,500"""
"opel,1996,136,""150,000km"",""$1,200"""
"citroen,2002,94,""150,000km"",$800"
"mercedes_benz,2006,136,""90,000km"",""$8,750"""
"dacia,2010,85,""125,000km"",""$6,800"""
"volkswagen,1998,101,""150,000km"",""$1,650"""
"opel,2000,65,""150,000km"",$650"
"mazda,2007,68,""90,000km"",""$4,699"""
"bmw,2005,150,""150,000km"",$0"
"volkswagen,2009,140,""150,000km"",""$10,650"""
"hyundai,2004,103,""150,000km"",$299"
"opel,1995,0,""20,000km"",$200"
"volkswagen,2012,170,""90,000km"",""$17,000"""
"citroen,2005,101,""150,000km"",""$3,350"""
"bmw,2002,163,""150,000km"",""$3,700"""
"opel,2005,90,""125,000km"",$0"
"ford,2003,80,""80,000km"",""$3,650"""
"volkswagen,2006,0,""150,000km"",""$3,100"""
"mercedes_benz,2005,122,""150,000km"",""$7,000"""
"volkswagen,1984,54,""100,000km"",""$1,250"""
"audi,2012,185,""40,000km"",""$19,999"""
"honda,2010,90,""60,000km"",""$7,849"""
"bmw,1992,101,""150,000km"",$999"
"ford,1999,110,""5,000km"",""$1,500"""
"volkswagen,1992,90,""80,000km"",""$1,200"""
"opel,2006,101,""90,000km"",""$2,450"""
"opel,2006,150,""150,000km"",""$2,450"""
"bmw,2016,105,""150,000km"",$0"
"volkswagen,1999,75,""150,000km"",""$1,000"""
"opel,2007,280,""100,000km"",""$12,950"""
"audi,1995,90,""150,000km"",$650"
"nissan,2010,65,""150,000km"",""$2,300"""
"peugeot,2016,0,""125,000km"",""$1,100"""
"opel,1996,60,""150,000km"",$300"
"toyota,2012,0,""30,000km"",""$6,300"""
"mercedes_benz,1996,136,""90,000km"",""$1,750"""
"smart,2001,61,""70,000km"",""$2,500"""
"mercedes_benz,1960,0,""150,000km"",$1"
"opel,1999,75,""150,000km"",""$1,250"""
"peugeot,2005,110,""150,000km"",""$1,600"""
"volkswagen,2012,140,""50,000km"",""$23,600"""
"dacia,2009,75,""80,000km"",""$4,490"""
"volkswagen,1996,101,""150,000km"",""$1,699"""
"mitsubishi,1999,129,""150,000km"",""$2,750"""
"citroen,2018,0,""150,000km"",""$7,500"""
"opel,2002,62,""150,000km"",""$1,850"""
"audi,1992,115,""150,000km"",""$1,000"""
"volkswagen,2004,0,""150,000km"",""$2,700"""
"toyota,2008,69,""90,000km"",""$4,590"""
"bmw,2007,258,""150,000km"",""$14,900"""
"kia,2009,126,""125,000km"",""$6,000"""
"peugeot,1999,59,""150,000km"",""$1,199"""
"audi,2004,140,""150,000km"",""$10,000"""
"audi,1999,150,""150,000km"",$0"
"ford,2002,101,""100,000km"",""$2,990"""
"ford,1993,163,""90,000km"",""$1,200"""
"mazda,2004,105,""90,000km"",""$4,500"""
"opel,2005,101,""50,000km"",""$5,150"""
"skoda,2001,75,""70,000km"",""$2,400"""
"mercedes_benz,2006,0,""150,000km"",""$15,500"""
"volkswagen,2006,150,""150,000km"",""$5,400"""
"opel,2013,69,""10,000km"",""$8,720"""
"fiat,2000,105,""5,000km"",$250"
"volkswagen,1997,75,""150,000km"",$999"
"mazda,2002,166,""150,000km"",""$2,950"""
"volkswagen,1996,60,""150,000km"",$550"
"audi,2008,180,""90,000km"",""$14,999"""
"audi,2005,179,""150,000km"",""$5,000"""
"toyota,2007,90,""150,000km"",""$4,600"""
"volkswagen,1991,60,""150,000km"",""$2,250"""
"seat,2016,90,""5,000km"",""$12,800"""
"bmw,2008,177,""150,000km"",""$11,400"""
"opel,2004,105,""125,000km"",""$3,999"""
"volkswagen,1999,75,""150,000km"",""$1,999"""
"volkswagen,2005,140,""150,000km"",""$5,600"""
"peugeot,2005,109,""150,000km"",""$3,999"""
"volkswagen,2001,75,""150,000km"",$550"
"audi,2014,300,""30,000km"",""$39,900"""
"bmw,1999,184,""150,000km"",""$3,499"""
"volkswagen,2003,75,""150,000km"",""$1,999"""
"audi,2017,215,""150,000km"",""$14,999"""
"mazda,2006,110,""150,000km"",""$4,990"""
"volkswagen,2000,125,""150,000km"",""$1,600"""
"suzuki,2000,88,""150,000km"",""$2,500"""
"mercedes_benz,1996,193,""150,000km"",$800"
"mercedes_benz,1970,170,""100,000km"",""$15,000"""
"ford,2002,133,""40,000km"",""$4,500"""
"volkswagen,2004,136,""150,000km"",""$3,500"""
"chrysler,2000,163,""150,000km"",""$3,000"""
"opel,1999,65,""150,000km"",$300"
"opel,2003,125,""150,000km"",""$2,200"""
"audi,1992,133,""150,000km"",""$3,250"""
"opel,1998,55,""150,000km"",$0"
"ford,2017,131,""150,000km"",""$1,500"""
"volkswagen,1993,75,""150,000km"",$950"
"opel,1997,60,""30,000km"",""$1,900"""
"smart,2003,82,""80,000km"",""$5,399"""
"honda,1989,124,""150,000km"",""$3,700"""
"audi,2003,163,""150,000km"",""$6,999"""
"suzuki,2005,90,""150,000km"",""$1,400"""
"volkswagen,2005,54,""125,000km"",""$3,200"""
"volkswagen,2014,230,""20,000km"",""$26,999"""
"volkswagen,2006,80,""150,000km"",""$4,444"""
"opel,2016,75,""150,000km"",$600"
"hyundai,2003,113,""150,000km"",""$1,999"""
"bmw,1999,118,""150,000km"",""$1,490"""
"ford,1998,118,""150,000km"",$950"
"volkswagen,2017,101,""150,000km"",""$2,550"""
"bmw,1998,102,""150,000km"",""$1,250"""
"opel,2017,65,""150,000km"",$999"
"volkswagen,1996,185,""150,000km"",$0"
"renault,1997,54,""150,000km"",$700"
"volkswagen,2011,105,""90,000km"",""$13,362"""
"fiat,2000,60,""150,000km"",$951"
"volkswagen,2003,75,""150,000km"",""$2,750"""
"bmw,2004,218,""150,000km"",""$7,800"""
"smart,2005,41,""60,000km"",""$3,850"""
"renault,2002,150,""150,000km"",""$1,199"""
"volkswagen,2007,69,""150,000km"",""$4,200"""
"peugeot,2005,109,""150,000km"",""$2,222"""
"porsche,2004,340,""150,000km"",""$13,500"""
"bmw,1997,140,""150,000km"",$400"
"mercedes_benz,2008,170,""150,000km"",""$19,900"""
"bmw,2011,136,""70,000km"",""$14,999"""
"opel,1998,136,""150,000km"",$799"
"audi,2011,105,""20,000km"",""$12,990"""
"volkswagen,1998,101,""150,000km"",""$1,250"""
"audi,2006,170,""150,000km"",""$7,200"""
"bmw,2017,0,""150,000km"",$450"
"audi,2007,170,""80,000km"",""$17,500"""
"mazda,2009,173,""150,000km"",""$11,000"""
"citroen,2013,114,""125,000km"",""$8,999"""
"volkswagen,2009,160,""150,000km"",""$10,450"""
"skoda,2008,140,""100,000km"",""$7,395"""
"smart,2008,71,""70,000km"",""$4,279"""
"seat,2002,75,""150,000km"",$550"
"opel,2014,200,""5,000km"",""$25,200"""
"nissan,2017,55,""150,000km"",""$1,100"""
"bmw,2002,170,""150,000km"",""$5,900"""
"opel,1998,115,""150,000km"",""$1,150"""
"volkswagen,2010,102,""90,000km"",""$10,488"""
"alfa_romeo,2004,165,""150,000km"",""$3,750"""
"volvo,2014,120,""50,000km"",""$16,500"""
"fiat,2000,55,""150,000km"",$277"
"bmw,2005,177,""125,000km"",""$8,490"""
"volkswagen,1991,90,""150,000km"",$0"
"opel,1995,60,""150,000km"",$550"
"volkswagen,2013,200,""40,000km"",""$17,499"""
"renault,2000,107,""150,000km"",$650"
"hyundai,2011,136,""125,000km"",""$11,000"""
"kia,2005,65,""150,000km"",""$1,850"""
"volkswagen,1997,150,""80,000km"",""$2,850"""
"renault,2004,113,""150,000km"",""$3,850"""
"mitsubishi,1997,75,""100,000km"",$450"
"volkswagen,2006,174,""150,000km"",""$7,650"""
"mercedes_benz,1996,122,""150,000km"",""$1,400"""
"volkswagen,1980,85,""80,000km"",""$3,333"""
"volkswagen,2000,90,""150,000km"",""$2,500"""
"volkswagen,1992,131,""125,000km"",$0"
"opel,2002,75,""150,000km"",""$1,750"""
"volkswagen,1997,0,""150,000km"",$200"
"audi,2011,245,""150,000km"",""$29,990"""
"mini,2011,122,""50,000km"",""$13,400"""
"mazda,1993,115,""150,000km"",""$1,850"""
"alfa_romeo,2000,155,""150,000km"",""$1,111"""
"ford,1993,136,""150,000km"",""$3,000"""
"volkswagen,2000,64,""150,000km"",""$2,000"""
"opel,1994,44,""150,000km"",$150"
"nissan,2003,280,""90,000km"",""$9,499"""
"renault,2016,135,""150,000km"",""$2,450"""
"bmw,2009,218,""30,000km"",""$25,500"""
"volkswagen,1998,101,""150,000km"",$750"
"mercedes_benz,2003,150,""150,000km"",""$6,400"""
"bmw,2012,184,""70,000km"",""$24,500"""
"opel,2005,150,""150,000km"",""$3,200"""
"ford,2004,80,""150,000km"",""$2,250"""
"jaguar,1998,237,""150,000km"",""$3,100"""
"renault,2000,138,""150,000km"",$800"
"nissan,2013,97,""30,000km"",""$9,300"""
"audi,2014,110,""10,000km"",""$22,300"""
"opel,2002,101,""150,000km"",""$2,100"""
"opel,2005,90,""50,000km"",""$3,950"""
"opel,2016,0,""150,000km"",$250"
"bmw,1997,116,""150,000km"",""$1,200"""
"opel,2012,87,""50,000km"",""$7,800"""
"volkswagen,1996,75,""150,000km"",$700"
"peugeot,1999,60,""150,000km"",$600"
"renault,2001,75,""150,000km"",""$1,000"""
"renault,2005,59,""125,000km"",$888"
"volkswagen,2003,102,""125,000km"",""$4,200"""
"volkswagen,2005,0,""150,000km"",""$2,900"""
"ford,1997,90,""125,000km"",$450"
"opel,2017,211,""150,000km"",""$1,199"""
"trabant,1970,0,""70,000km"",""$6,200"""
"volkswagen,2008,60,""125,000km"",""$4,600"""
"peugeot,2007,120,""150,000km"",""$6,850"""
"mercedes_benz,1984,125,""60,000km"",""$4,750"""
"opel,2011,87,""40,000km"",""$7,555"""
"ford,1999,60,""125,000km"",$750"
"mercedes_benz,1988,0,""150,000km"",""$1,400"""
"volkswagen,2005,69,""150,000km"",""$2,600"""
"volkswagen,2014,184,""30,000km"",""$25,600"""
"volkswagen,1993,75,""150,000km"",$999"
"volkswagen,1987,75,""150,000km"",""$1,700"""
"hyundai,1998,0,""125,000km"",$390"
"skoda,2015,110,""20,000km"",""$10,999"""
"volkswagen,2000,90,""100,000km"",""$4,650"""
"opel,2016,65,""150,000km"",$750"
"volkswagen,2012,75,""50,000km"",""$6,990"""
"bmw,2007,177,""150,000km"",""$7,990"""
"volkswagen,2004,163,""150,000km"",""$2,000"""
"audi,2011,0,""150,000km"",$40"
"renault,2004,58,""150,000km"",$750"
"mercedes_benz,2003,95,""150,000km"",""$2,200"""
"volkswagen,1995,0,""150,000km"",$40"
"ford,2004,116,""150,000km"",""$1,700"""
"mercedes_benz,1997,197,""150,000km"",""$1,850"""
"volkswagen,2012,179,""70,000km"",""$20,200"""
"mercedes_benz,2001,0,""125,000km"",""$3,250"""
"volkswagen,1996,60,""150,000km"",$650"
"ford,2002,60,""150,000km"",$400"
"peugeot,2001,158,""150,000km"",""$1,000"""
"fiat,2002,60,""150,000km"",$700"
"volkswagen,1996,60,""150,000km"",""$1,050"""
"audi,1995,115,""150,000km"",""$3,150"""
"suzuki,1990,0,""5,000km"",$750"
"volkswagen,2006,105,""150,000km"",""$6,199"""
"smart,2000,0,""150,000km"",""$1,200"""
"nissan,2000,114,""150,000km"",""$1,000"""
"audi,2006,250,""150,000km"",""$14,500"""
"opel,1997,51,""150,000km"",$750"
"bmw,2009,204,""125,000km"",""$20,990"""
"volkswagen,1996,96,""150,000km"",$700"
"audi,2008,179,""150,000km"",""$10,800"""
"opel,1999,211,""150,000km"",$550"
"fiat,2010,135,""70,000km"",""$7,299"""
"volkswagen,2017,275,""150,000km"",""$5,300"""
"volkswagen,2001,105,""150,000km"",""$2,599"""
"bmw,2017,118,""150,000km"",$200"
"bmw,1985,150,""150,000km"",""$3,850"""
"bmw,2008,197,""150,000km"",""$16,950"""
"land_rover,2009,122,""80,000km"",""$31,500"""
"volkswagen,1981,34,""70,000km"",""$3,500"""
"audi,2003,102,""150,000km"",""$6,450"""
"opel,2003,75,""125,000km"",""$1,950"""
"volkswagen,1998,60,""90,000km"",""$1,650"""
"opel,2001,101,""150,000km"",""$1,999"""
"opel,1999,75,""150,000km"",""$1,000"""
"audi,2011,239,""80,000km"",""$27,499"""
"volkswagen,2017,0,""150,000km"",$150"
"volkswagen,2004,90,""125,000km"",""$3,900"""
"bmw,2015,190,""40,000km"",""$33,999"""
"mercedes_benz,1998,192,""150,000km"",""$5,800"""
"audi,2001,131,""125,000km"",""$4,200"""
"bmw,2006,122,""125,000km"",""$7,900"""
"volkswagen,2001,150,""150,000km"",""$2,400"""
"volkswagen,2011,102,""150,000km"",""$10,999"""
"mini,2009,174,""90,000km"",""$9,800"""
"opel,1999,0,""150,000km"",$0"
"mercedes_benz,2000,0,""150,000km"",""$2,700"""
"mazda,2009,109,""150,000km"",""$5,490"""
"audi,2005,0,""150,000km"",""$3,500"""
"audi,2005,344,""150,000km"",""$15,500"""
"bmw,1994,0,""150,000km"",$0"
"ford,2013,140,""40,000km"",""$18,900"""
"nissan,2001,60,""150,000km"",$530"
"nissan,2013,131,""50,000km"",""$15,900"""
"bmw,1994,218,""150,000km"",""$3,000"""
"daewoo,1999,52,""125,000km"",""$1,290"""
"alfa_romeo,2002,120,""150,000km"",""$2,650"""
"audi,2008,0,""150,000km"",""$4,100"""
"opel,2010,116,""150,000km"",""$6,500"""
"bmw,2017,218,""125,000km"",""$14,990"""
"fiat,2000,80,""150,000km"",$799"
"opel,2018,54,""150,000km"",$500"
"daihatsu,2000,56,""150,000km"",$600"
"bmw,1998,150,""150,000km"",$0"
"peugeot,2009,60,""80,000km"",""$3,800"""
"peugeot,2005,136,""150,000km"",""$3,000"""
"renault,2001,75,""125,000km"",""$1,799"""
"volkswagen,2008,170,""150,000km"",""$8,400"""
"volkswagen,1995,75,""150,000km"",$400"
"bmw,2017,218,""150,000km"",""$7,999"""
"volkswagen,2012,116,""150,000km"",""$7,999"""
"opel,2002,144,""150,000km"",""$2,400"""
"volkswagen,1997,60,""150,000km"",$600"
"volkswagen,1993,0,""150,000km"",$200"
"suzuki,1999,86,""125,000km"",$965"
"chrysler,2004,143,""150,000km"",""$2,600"""
"bmw,1995,0,""150,000km"",$390"
"ford,2001,130,""150,000km"",""$2,650"""
"mitsubishi,2003,82,""125,000km"",$500"
"mazda,2006,109,""150,000km"",""$2,999"""
"volkswagen,1999,101,""150,000km"",""$1,250"""
"volkswagen,1998,101,""150,000km"",""$1,111"""
"volkswagen,1966,0,""150,000km"",""$18,000"""
"hyundai,2007,60,""125,000km"",""$2,500"""
"mercedes_benz,1994,193,""150,000km"",$650"
"sonstige_autos,2003,190,""150,000km"",""$2,000"""
"skoda,2007,140,""150,000km"",""$5,300"""
"seat,2000,60,""150,000km"",""$1,600"""
"mini,1997,63,""125,000km"",""$5,900"""
"volkswagen,2000,174,""5,000km"",$799"
"opel,2006,135,""150,000km"",""$4,999"""
"ford,1997,90,""150,000km"",""$1,150"""
"mitsubishi,2000,98,""150,000km"",$850"
"volkswagen,1990,0,""150,000km"",$0"
"audi,1993,115,""150,000km"",""$1,400"""
"volkswagen,1998,110,""150,000km"",$699"
"audi,1997,110,""150,000km"",$450"
"volkswagen,1989,70,""150,000km"",$650"
"bmw,2012,102,""50,000km"",""$13,480"""
"peugeot,2005,136,""125,000km"",""$5,500"""
"volkswagen,2003,75,""125,000km"",""$3,150"""
"mercedes_benz,1998,224,""150,000km"",""$1,600"""
"peugeot,2007,109,""150,000km"",""$3,799"""
"ford,2003,230,""150,000km"",""$5,000"""
"volkswagen,1999,150,""150,000km"",""$1,350"""
"renault,2014,73,""30,000km"",""$10,150"""
"peugeot,2008,95,""100,000km"",""$4,399"""
"volkswagen,2003,64,""150,000km"",""$1,990"""
"ford,2004,68,""150,000km"",""$2,599"""
"volkswagen,1999,60,""150,000km"",""$1,499"""
"volkswagen,2006,116,""150,000km"",""$3,980"""
"volvo,1998,144,""125,000km"",""$2,800"""
"porsche,1950,0,""100,000km"",$1"
"mercedes_benz,2012,170,""90,000km"",""$28,490"""
"mercedes_benz,1991,108,""125,000km"",""$2,999"""
"mazda,2006,166,""150,000km"",""$4,700"""
"mercedes_benz,2009,204,""150,000km"",""$17,500"""
"audi,1999,125,""150,000km"",""$1,100"""
"bmw,2009,143,""90,000km"",""$14,000"""
"opel,2006,184,""150,000km"",""$2,750"""
"volkswagen,1996,60,""70,000km"",""$2,000"""
"volkswagen,2018,60,""150,000km"",""$2,099"""
"volkswagen,1998,141,""150,000km"",""$10,500"""
"fiat,2003,54,""40,000km"",$950"
"audi,2016,101,""150,000km"",$0"
"kia,2005,140,""150,000km"",""$7,800"""
"bmw,2012,177,""40,000km"",""$22,500"""
"volkswagen,2009,160,""80,000km"",""$12,900"""
"porsche,1965,0,""150,000km"",""$9,000"""
"opel,2003,75,""150,000km"",""$1,299"""
"volkswagen,2011,86,""50,000km"",""$9,950"""
"bmw,2010,408,""150,000km"",""$26,499"""
"bmw,1999,118,""150,000km"",""$1,999"""
"ford,2004,0,""150,000km"",""$1,200"""
"ford,1996,60,""125,000km"",$400"
"mercedes_benz,2011,170,""100,000km"",""$24,950"""
"volkswagen,2000,75,""20,000km"",$990"
"ford,2015,150,""20,000km"",""$19,990"""
"mercedes_benz,1995,122,""150,000km"",""$1,700"""
"bmw,1997,150,""150,000km"",""$2,099"""
"audi,2008,143,""150,000km"",""$12,999"""
"mitsubishi,1995,0,""150,000km"",""$2,790"""
"mitsubishi,1999,75,""125,000km"",$550"
"skoda,2003,102,""150,000km"",""$3,000"""
"ford,1999,116,""150,000km"",""$1,999"""
"volkswagen,1997,75,""150,000km"",$250"
"subaru,2005,165,""150,000km"",""$9,750"""
"volkswagen,2001,101,""150,000km"",""$2,550"""
"peugeot,1997,75,""90,000km"",$800"
"volkswagen,2012,140,""125,000km"",""$15,200"""
"mercedes_benz,2002,224,""150,000km"",""$5,499"""
"honda,1995,125,""150,000km"",""$1,200"""
"mercedes_benz,2010,292,""70,000km"",""$19,850"""
"mini,2002,0,""150,000km"",""$3,200"""
"seat,2007,86,""150,000km"",""$4,125"""
"mercedes_benz,1998,136,""150,000km"",""$3,300"""
"volkswagen,2000,50,""125,000km"",""$1,790"""
"bmw,2009,143,""125,000km"",""$10,199"""
"audi,2003,180,""150,000km"",""$1,990"""
"subaru,1989,103,""30,000km"",$800"
"bmw,2007,218,""90,000km"",$800"
"mercedes_benz,2009,224,""150,000km"",""$10,000"""
"volkswagen,1993,55,""150,000km"",$290"
"mercedes_benz,2001,175,""150,000km"",""$1,000"""
"opel,2016,101,""5,000km"",$750"
"bmw,2011,204,""150,000km"",""$16,700"""
"volkswagen,2017,101,""150,000km"",""$2,300"""
"peugeot,2013,92,""40,000km"",""$14,000"""
"opel,1997,101,""150,000km"",""$1,100"""
"fiat,2014,105,""10,000km"",""$12,750"""
"skoda,2014,60,""5,000km"",""$7,990"""
"volkswagen,1998,125,""150,000km"",""$2,300"""
"citroen,2003,116,""150,000km"",""$1,300"""
"volkswagen,2003,75,""150,000km"",""$2,500"""
"renault,2002,75,""125,000km"",$850"
"opel,2001,75,""150,000km"",""$1,800"""
"skoda,2007,80,""60,000km"",""$3,950"""
"bmw,1999,170,""150,000km"",""$1,600"""
"peugeot,2000,60,""150,000km"",$850"
"opel,2007,75,""150,000km"",""$2,100"""
"volkswagen,2017,144,""150,000km"",$0"
"renault,2018,75,""70,000km"",""$4,990"""
"bmw,2018,102,""150,000km"",$850"
"renault,2001,80,""150,000km"",""$1,599"""
"renault,2005,163,""150,000km"",""$2,000"""
"mercedes_benz,2017,177,""150,000km"",""$6,350"""
"honda,2008,0,""100,000km"",""$7,999"""
"renault,2017,58,""100,000km"",""$1,999"""
"audi,1989,136,""150,000km"",""$2,550"""
"bmw,2002,140,""100,000km"",""$3,700"""
"opel,1995,0,""150,000km"",$699"
"audi,2003,170,""150,000km"",""$7,900"""
"opel,1997,45,""150,000km"",$900"
"mercedes_benz,1992,150,""150,000km"",""$3,900"""
"opel,2009,160,""150,000km"",""$9,499"""
"opel,2001,144,""20,000km"",""$1,500"""
"volkswagen,1980,0,""80,000km"",""$13,000"""
"ford,2011,60,""50,000km"",""$6,700"""
"bmw,2003,193,""150,000km"",""$7,850"""
"mercedes_benz,1994,122,""150,000km"",$699"
"citroen,2008,60,""150,000km"",""$2,500"""
"renault,2004,75,""125,000km"",""$2,600"""
"opel,2001,58,""125,000km"",""$1,200"""
"volkswagen,2009,179,""125,000km"",""$23,500"""
"mercedes_benz,2004,218,""150,000km"",""$7,999"""
"volkswagen,1985,78,""150,000km"",""$7,450"""
"porsche,2010,435,""20,000km"",""$139,997"""
"suzuki,2006,90,""125,000km"",""$1,499"""
"daewoo,2017,95,""80,000km"",""$4,200"""
"volkswagen,2017,98,""125,000km"",$0"
"bmw,2001,150,""150,000km"",""$1,490"""
"seat,1995,0,""150,000km"",$200"
"ford,2004,120,""150,000km"",""$2,890"""
"nissan,1995,0,""100,000km"",""$7,888"""
"renault,2000,0,""150,000km"",$580"
"volkswagen,1997,90,""150,000km"",""$1,000"""
"ford,2004,0,""125,000km"",""$2,800"""
"bmw,2005,163,""150,000km"",""$6,500"""
"ford,2017,0,""150,000km"",""$1,750"""
"mercedes_benz,2011,156,""70,000km"",""$17,800"""
"volkswagen,2016,60,""150,000km"",$699"
"citroen,1996,110,""150,000km"",""$1,450"""
"audi,2009,211,""125,000km"",""$19,199"""
"citroen,2018,0,""125,000km"",""$3,800"""
"opel,2006,120,""125,000km"",""$6,140"""
"ford,2006,125,""125,000km"",""$4,600"""
"bmw,2009,143,""90,000km"",""$11,890"""
"opel,2003,100,""150,000km"",""$2,200"""
"bmw,2007,177,""150,000km"",""$9,000"""
"fiat,2009,65,""125,000km"",$300"
"toyota,1999,86,""150,000km"",$800"
"ford,2009,60,""80,000km"",""$5,400"""
"mercedes_benz,2005,272,""150,000km"",""$12,600"""
"volkswagen,1998,75,""150,000km"",""$1,400"""
"mercedes_benz,1991,109,""150,000km"",""$1,200"""
"volkswagen,2006,75,""150,000km"",""$3,700"""
"fiat,2007,120,""150,000km"",""$4,650"""
"jeep,2015,200,""5,000km"",""$45,500"""
"renault,1995,107,""150,000km"",$150"
"fiat,2003,60,""125,000km"",""$1,290"""
"volkswagen,1995,113,""150,000km"",$500"
"volkswagen,2007,54,""100,000km"",""$2,750"""
"volkswagen,2003,105,""150,000km"",""$2,599"""
"bmw,1997,193,""125,000km"",""$2,500"""
"nissan,2007,0,""125,000km"",""$3,900"""
"ford,2003,101,""150,000km"",""$2,750"""
"bmw,2009,143,""90,000km"",""$14,990"""
"opel,2000,75,""150,000km"",$900"
"ford,1999,69,""150,000km"",""$1,380"""
"ford,1997,0,""150,000km"",$129"
"opel,2010,101,""40,000km"",""$6,900"""
"seat,2000,90,""150,000km"",""$2,750"""
"bmw,2007,163,""150,000km"",""$6,600"""
"audi,2016,0,""150,000km"",""$2,100"""
"bmw,2009,286,""150,000km"",""$20,500"""
"kia,2002,180,""150,000km"",""$1,300"""
"renault,1995,53,""150,000km"",$500"
"bmw,2008,235,""150,000km"",""$11,499"""
"bmw,1994,150,""150,000km"",""$1,700"""
"ford,2008,90,""150,000km"",""$2,400"""
"bmw,2002,231,""100,000km"",""$3,800"""
"audi,2011,105,""90,000km"",""$12,250"""
"opel,2000,101,""150,000km"",""$1,450"""
"bmw,2004,218,""150,000km"",""$7,900"""
"ford,1990,45,""90,000km"",$700"
"seat,2006,0,""90,000km"",""$3,550"""
"opel,2001,75,""150,000km"",""$1,350"""
"renault,1999,54,""150,000km"",$299"
"saab,2016,130,""150,000km"",$777"
"opel,2001,147,""150,000km"",""$3,349"""
"volkswagen,2017,90,""150,000km"",$800"
"opel,2006,150,""80,000km"",""$8,800"""
"suzuki,2016,0,""150,000km"",$0"
"opel,1999,0,""150,000km"",$750"
"seat,1998,60,""5,000km"",$650"
"volkswagen,2004,75,""125,000km"",""$2,900"""
"skoda,2010,160,""150,000km"",""$5,999"""
"sonstige_autos,2004,0,""150,000km"",$0"
"kia,2005,75,""150,000km"",$990"
"bmw,2001,105,""150,000km"",$820"
"dacia,2012,84,""40,000km"",""$8,500"""
"volkswagen,2008,140,""100,000km"",""$13,900"""
"renault,2005,80,""150,000km"",""$2,990"""
"volkswagen,1999,60,""150,000km"",$480"
"volkswagen,2011,60,""90,000km"",""$5,790"""
"opel,2007,105,""90,000km"",""$4,999"""
"seat,2009,125,""50,000km"",""$9,300"""
"bmw,2007,218,""125,000km"",""$10,499"""
"opel,1998,0,""150,000km"",$150"
"peugeot,2016,60,""150,000km"",$800"
"bmw,2004,150,""150,000km"",""$3,000"""
"mitsubishi,2008,109,""70,000km"",""$4,500"""
"skoda,2005,75,""125,000km"",""$2,750"""
"volkswagen,2012,105,""80,000km"",""$15,555"""
"porsche,2006,0,""150,000km"",$0"
"volkswagen,2005,140,""150,000km"",""$3,999"""
"skoda,2004,75,""150,000km"",""$2,500"""
"volkswagen,2016,0,""150,000km"",$0"
"opel,2017,0,""150,000km"",$950"
"porsche,1968,110,""60,000km"",""$37,500"""
"opel,2016,125,""150,000km"",""$1,700"""
"audi,2001,131,""150,000km"",""$1,850"""
"jeep,1988,121,""150,000km"",""$9,999"""
"renault,2009,67,""125,000km"",""$3,300"""
"bmw,1999,150,""150,000km"",$999"
"opel,2004,150,""150,000km"",""$3,490"""
"volkswagen,1999,75,""150,000km"",$600"
"ford,2001,130,""150,000km"",$300"
"volkswagen,2018,75,""150,000km"",""$1,900"""
"bmw,2007,241,""150,000km"",""$7,950"""
"ford,2009,116,""125,000km"",""$5,999"""
"peugeot,1998,90,""150,000km"",$800"
"peugeot,2006,68,""90,000km"",""$2,799"""
"volkswagen,1995,60,""150,000km"",$600"
"skoda,2008,150,""80,000km"",""$12,500"""
"peugeot,2003,109,""125,000km"",""$2,600"""
"mercedes_benz,1981,185,""150,000km"",""$10,790"""
"skoda,2004,163,""150,000km"",""$5,200"""
"ford,2012,82,""40,000km"",""$7,900"""
"bmw,2010,177,""100,000km"",""$15,900"""
"seat,2004,105,""150,000km"",""$1,250"""
"volkswagen,2013,105,""90,000km"",""$14,900"""
