year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,2,13,1145,1150,-5,1331,1345,-14,MQ,4646,N526MQ,LGA,MSP,149,1020,11,50,2013-02-13T16:00:00Z
2013,2,13,1150,1200,-10,1453,1510,-17,AA,3,N324AA,JFK,LAX,338,2475,12,0,2013-02-13T17:00:00Z
2013,2,13,1150,1145,5,1457,1454,3,DL,1875,N962DL,LGA,TPA,166,1010,11,45,2013-02-13T16:00:00Z
2013,2,13,1152,1155,-3,1509,1458,11,B6,625,N187JB,JFK,HOU,234,1428,11,55,2013-02-13T16:00:00Z
2013,2,13,1152,1200,-8,1315,1315,0,MQ,4425,N826MQ,JFK,DCA,60,213,12,0,2013-02-13T17:00:00Z
2013,2,13,1153,1200,-7,1332,1330,2,MQ,4601,N530MQ,LGA,BNA,133,764,12,0,2013-02-13T17:00:00Z
2013,2,13,1155,1200,-5,1447,1438,9,DL,1947,N667DN,LGA,ATL,136,762,12,0,2013-02-13T17:00:00Z
2013,2,13,1156,1200,-4,1256,1311,-15,EV,4264,N12921,EWR,BTV,44,266,12,0,2013-02-13T17:00:00Z
2013,2,13,1156,1200,-4,1504,1529,-25,DL,863,N711ZX,JFK,LAX,335,2475,12,0,2013-02-13T17:00:00Z
2013,2,13,1156,1200,-4,1257,1305,-8,US,2126,N948UW,LGA,BOS,40,184,12,0,2013-02-13T17:00:00Z
2013,2,13,1156,1200,-4,1306,1309,-3,US,2173,N770UW,LGA,DCA,50,214,12,0,2013-02-13T17:00:00Z
2013,2,13,1157,1200,-3,1434,1430,4,MQ,4658,N531MQ,LGA,ATL,131,762,12,0,2013-02-13T17:00:00Z
2013,2,13,1158,1200,-2,1432,1447,-15,EV,5371,N759EV,LGA,JAX,130,833,12,0,2013-02-13T17:00:00Z
2013,2,13,1159,1200,-1,1310,1315,-5,EV,4125,N11165,EWR,ORF,55,284,12,0,2013-02-13T17:00:00Z
2013,2,13,1159,1200,-1,1259,1303,-4,B6,1174,N266JB,EWR,BOS,42,200,12,0,2013-02-13T17:00:00Z
2013,2,13,1159,1200,-1,1459,1459,0,UA,1461,N27722,EWR,IAH,224,1400,12,0,2013-02-13T17:00:00Z
2013,2,13,1202,1155,7,1308,1304,4,9E,3483,N920XJ,JFK,BOS,40,187,11,55,2013-02-13T16:00:00Z
2013,2,13,1202,1205,-3,1353,1345,8,MQ,4431,N711MQ,LGA,RDU,85,431,12,5,2013-02-13T17:00:00Z
2013,2,13,1203,1205,-2,1308,1325,-17,WN,644,N445WN,EWR,MDW,106,711,12,5,2013-02-13T17:00:00Z
2013,2,13,1209,1210,-1,1309,1310,-1,WN,477,N230WN,EWR,BWI,38,169,12,10,2013-02-13T17:00:00Z
2013,2,13,1210,1215,-5,1321,1328,-7,EV,4160,N13995,EWR,PWM,50,284,12,15,2013-02-13T17:00:00Z
2013,2,13,1210,1205,5,1507,1520,-13,AA,743,N504AA,LGA,DFW,217,1389,12,5,2013-02-13T17:00:00Z
2013,2,13,1212,1221,-9,1412,1418,-6,EV,4640,N27200,EWR,DAY,94,533,12,21,2013-02-13T17:00:00Z
2013,2,13,1212,1212,0,1519,1551,-32,UA,1227,N28457,EWR,PHX,284,2133,12,12,2013-02-13T17:00:00Z
2013,2,13,1215,1220,-5,1329,1342,-13,B6,66,N306JB,JFK,BUF,59,301,12,20,2013-02-13T17:00:00Z
2013,2,13,1217,850,207,1355,1035,200,MQ,4558,N736MQ,LGA,CLE,73,419,8,50,2013-02-13T13:00:00Z
2013,2,13,1218,1200,18,1504,1432,32,EV,4090,N18556,EWR,JAX,150,820,12,0,2013-02-13T17:00:00Z
2013,2,13,1218,1221,-3,1519,1555,-36,UA,583,N804UA,EWR,SFO,338,2565,12,21,2013-02-13T17:00:00Z
2013,2,13,1219,1220,-1,1519,1532,-13,B6,209,N607JB,JFK,LGB,331,2465,12,20,2013-02-13T17:00:00Z
2013,2,13,1220,1218,2,1433,1415,18,EV,4641,N14105,EWR,CLT,104,529,12,18,2013-02-13T17:00:00Z
2013,2,13,1220,1220,0,1341,1350,-9,MQ,3697,N546MQ,EWR,ORD,109,719,12,20,2013-02-13T17:00:00Z
2013,2,13,1225,1230,-5,1505,1459,6,EV,3826,N33182,EWR,ATL,136,746,12,30,2013-02-13T17:00:00Z
2013,2,13,1227,1230,-3,1341,1405,-24,WN,283,N778SW,LGA,MKE,118,738,12,30,2013-02-13T17:00:00Z
2013,2,13,1232,1240,-8,1520,1540,-20,AA,1853,N4YBAA,EWR,DFW,202,1372,12,40,2013-02-13T17:00:00Z
2013,2,13,1233,1240,-7,1418,1445,-27,DL,1131,N318NB,LGA,DTW,88,502,12,40,2013-02-13T17:00:00Z
2013,2,13,1234,1133,61,1440,1309,91,EV,4297,N11137,EWR,RDU,86,416,11,33,2013-02-13T16:00:00Z
2013,2,13,1235,1245,-10,1351,1406,-15,EV,3263,N14116,EWR,RIC,57,277,12,45,2013-02-13T17:00:00Z
2013,2,13,1235,1235,0,1426,1415,11,MQ,4404,N816MQ,JFK,RDU,91,427,12,35,2013-02-13T17:00:00Z
2013,2,13,1237,1239,-2,1401,1410,-9,EV,4383,N18557,EWR,PIT,60,319,12,39,2013-02-13T17:00:00Z
2013,2,13,1237,1235,2,1557,1535,22,UA,1186,N77530,EWR,MIA,165,1085,12,35,2013-02-13T17:00:00Z
2013,2,13,1240,1245,-5,1337,1350,-13,AA,1850,N3FFAA,JFK,BOS,40,187,12,45,2013-02-13T17:00:00Z
2013,2,13,1241,1240,1,1542,1555,-13,AA,2041,N5CAAA,JFK,MIA,163,1089,12,40,2013-02-13T17:00:00Z
2013,2,13,1245,1250,-5,1433,1449,-16,EV,4893,N740EV,EWR,DTW,81,488,12,50,2013-02-13T17:00:00Z
2013,2,13,1245,1245,0,1552,1600,-8,AA,2253,N3HHAA,LGA,MIA,168,1096,12,45,2013-02-13T17:00:00Z
2013,2,13,1245,1250,-5,1344,1354,-10,B6,1006,N249JB,JFK,BOS,41,187,12,50,2013-02-13T17:00:00Z
2013,2,13,1247,1245,2,1538,1550,-12,AA,745,N3HSAA,LGA,DFW,208,1389,12,45,2013-02-13T17:00:00Z
2013,2,13,1247,1300,-13,1443,1450,-7,MQ,4426,N722MQ,LGA,CMH,90,479,13,0,2013-02-13T18:00:00Z
2013,2,13,1247,1253,-6,1539,1555,-16,UA,1641,N33266,EWR,MCO,153,937,12,53,2013-02-13T17:00:00Z
2013,2,13,1248,1300,-12,1347,1406,-19,9E,3638,N836AY,JFK,PHL,35,94,13,0,2013-02-13T18:00:00Z
2013,2,13,1249,1250,-1,1551,1550,1,DL,1685,N355NW,LGA,MCO,158,950,12,50,2013-02-13T17:00:00Z
2013,2,13,1251,1251,0,1604,1602,2,UA,743,N465UA,LGA,IAH,229,1416,12,51,2013-02-13T17:00:00Z
2013,2,13,1253,1259,-6,1502,1456,6,US,1459,N558UW,LGA,CLT,104,544,12,59,2013-02-13T17:00:00Z
2013,2,13,1254,1300,-6,1402,1406,-4,US,2128,N954UW,LGA,BOS,39,184,13,0,2013-02-13T18:00:00Z
2013,2,13,1256,1301,-5,1406,1404,2,EV,4129,N27962,EWR,DCA,46,199,13,1,2013-02-13T18:00:00Z
2013,2,13,1256,1300,-4,1418,1440,-22,AA,329,N549AA,LGA,ORD,120,733,13,0,2013-02-13T18:00:00Z
2013,2,13,1256,1300,-4,1436,1437,-1,UA,1249,N13110,EWR,ORD,109,719,13,0,2013-02-13T18:00:00Z
2013,2,13,1257,1300,-3,1538,1537,1,DL,781,N3765,LGA,ATL,128,762,13,0,2013-02-13T18:00:00Z
2013,2,13,1258,1250,8,1514,1520,-6,WN,390,N453WN,LGA,DEN,231,1620,12,50,2013-02-13T17:00:00Z
2013,2,13,1300,1300,0,1622,1610,12,WN,2239,N952WN,EWR,HOU,243,1411,13,0,2013-02-13T18:00:00Z
2013,2,13,1301,1300,1,1623,1605,18,B6,85,N594JB,JFK,FLL,172,1069,13,0,2013-02-13T18:00:00Z
2013,2,13,1303,1259,4,1603,1555,8,B6,991,N283JB,JFK,PBI,157,1028,12,59,2013-02-13T17:00:00Z
2013,2,13,1306,1300,6,1425,1407,18,US,2175,N744P,LGA,DCA,58,214,13,0,2013-02-13T18:00:00Z
2013,2,13,1307,1310,-3,1410,1419,-9,UA,717,N820UA,EWR,BOS,41,200,13,10,2013-02-13T18:00:00Z
2013,2,13,1309,1315,-6,1411,1411,0,EV,4368,N13538,EWR,BDL,34,116,13,15,2013-02-13T18:00:00Z
2013,2,13,1310,1315,-5,1513,1504,9,US,1895,N194UW,EWR,CLT,106,529,13,15,2013-02-13T18:00:00Z
2013,2,13,1312,1315,-3,1512,1520,-8,MQ,4564,N723MQ,LGA,DTW,84,502,13,15,2013-02-13T18:00:00Z
2013,2,13,1315,1322,-7,1642,1623,19,B6,431,N637JB,LGA,SRQ,180,1047,13,22,2013-02-13T18:00:00Z
2013,2,13,1317,1320,-3,1507,1508,-1,EV,4628,N16981,EWR,STL,137,872,13,20,2013-02-13T18:00:00Z
2013,2,13,1317,1308,9,1553,1542,11,FL,348,N924AT,LGA,ATL,134,762,13,8,2013-02-13T18:00:00Z
2013,2,13,1319,1320,-1,1420,1436,-16,EV,4231,N14950,EWR,IAD,42,212,13,20,2013-02-13T18:00:00Z
2013,2,13,1319,1320,-1,1629,1619,10,B6,505,N708JB,EWR,FLL,172,1065,13,20,2013-02-13T18:00:00Z
2013,2,13,1319,1320,-1,1617,1633,-16,UA,1110,N12109,EWR,LAX,334,2454,13,20,2013-02-13T18:00:00Z
2013,2,13,1323,1325,-2,1752,1809,-17,B6,705,N763JB,JFK,SJU,188,1598,13,25,2013-02-13T18:00:00Z
2013,2,13,1323,1255,28,1616,1603,13,UA,519,N845UA,EWR,DFW,202,1372,12,55,2013-02-13T17:00:00Z
2013,2,13,1324,1329,-5,1541,1526,15,EV,3840,N11547,EWR,MEM,163,946,13,29,2013-02-13T18:00:00Z
2013,2,13,1324,1315,9,1438,1431,7,EV,4162,N11164,EWR,BUF,51,282,13,15,2013-02-13T18:00:00Z
2013,2,13,1324,1320,4,1619,1650,-31,VX,411,N629VA,JFK,LAX,340,2475,13,20,2013-02-13T18:00:00Z
2013,2,13,1327,1329,-2,1427,1431,-4,EV,4688,N13989,EWR,BWI,34,169,13,29,2013-02-13T18:00:00Z
2013,2,13,1327,1330,-3,1626,1616,10,B6,525,N317JB,EWR,MCO,152,937,13,30,2013-02-13T18:00:00Z
2013,2,13,1330,1330,0,1605,1605,0,DL,2043,N3753,JFK,ATL,133,760,13,30,2013-02-13T18:00:00Z
2013,2,13,1330,1330,0,1656,1705,-9,WN,1078,N737JW,EWR,PHX,296,2133,13,30,2013-02-13T18:00:00Z
2013,2,13,1331,1330,1,1635,1640,-5,AA,753,N3HJAA,LGA,DFW,210,1389,13,30,2013-02-13T18:00:00Z
2013,2,13,1331,1200,91,1540,1400,100,US,1443,N104UW,JFK,CLT,109,541,12,0,2013-02-13T17:00:00Z
2013,2,13,1338,1345,-7,1650,1649,1,UA,1250,N38443,EWR,IAH,225,1400,13,45,2013-02-13T18:00:00Z
2013,2,13,1339,1345,-6,1633,1705,-32,AA,117,N323AA,JFK,LAX,334,2475,13,45,2013-02-13T18:00:00Z
2013,2,13,1340,1345,-5,1707,1703,4,UA,1164,N75432,EWR,FLL,177,1065,13,45,2013-02-13T18:00:00Z
2013,2,13,1343,1350,-7,1507,1518,-11,EV,4171,N15980,EWR,MSN,123,799,13,50,2013-02-13T18:00:00Z
2013,2,13,1343,1345,-2,1700,1705,-5,AA,1073,N3BYAA,LGA,MIA,174,1096,13,45,2013-02-13T18:00:00Z
2013,2,13,1343,1345,-2,1644,1655,-11,B6,83,N789JB,JFK,SEA,342,2422,13,45,2013-02-13T18:00:00Z
2013,2,13,1343,1350,-7,1647,1715,-28,US,186,N656AW,EWR,PHX,284,2133,13,50,2013-02-13T18:00:00Z
2013,2,13,1345,1350,-5,1549,1545,4,MQ,4577,N542MQ,LGA,CLT,105,544,13,50,2013-02-13T18:00:00Z
2013,2,13,1346,1350,-4,1622,1623,-1,B6,615,N197JB,JFK,JAX,142,828,13,50,2013-02-13T18:00:00Z
2013,2,13,1347,1350,-3,1637,1628,9,DL,1705,N302NB,LGA,MSY,204,1183,13,50,2013-02-13T18:00:00Z
2013,2,13,1350,1355,-5,1714,1708,6,DL,2079,N339NW,LGA,FLL,180,1076,13,55,2013-02-13T18:00:00Z
2013,2,13,1352,1400,-8,1447,1503,-16,US,2130,N945UW,LGA,BOS,38,184,14,0,2013-02-13T19:00:00Z
2013,2,13,1354,1359,-5,1505,1533,-28,UA,683,N487UA,EWR,ORD,113,719,13,59,2013-02-13T18:00:00Z
2013,2,13,1355,1400,-5,1608,1559,9,EV,4370,N13133,EWR,CHS,112,628,14,0,2013-02-13T19:00:00Z
2013,2,13,1355,1400,-5,1644,1636,8,DL,2247,N661DN,LGA,ATL,133,762,14,0,2013-02-13T19:00:00Z
2013,2,13,1355,1355,0,1511,1530,-19,WN,348,N736SA,LGA,MDW,114,725,13,55,2013-02-13T18:00:00Z
2013,2,13,1355,1400,-5,1508,1509,-1,US,2177,N747UW,LGA,DCA,53,214,14,0,2013-02-13T19:00:00Z
2013,2,13,1401,1410,-9,1549,1555,-6,MQ,4491,N737MQ,LGA,CLE,82,419,14,10,2013-02-13T19:00:00Z
2013,2,13,1402,1400,2,1505,1510,-5,EV,4434,N14558,EWR,MHT,37,209,14,0,2013-02-13T19:00:00Z
2013,2,13,1403,1341,22,1940,1935,5,UA,15,N69063,EWR,HNL,614,4963,13,41,2013-02-13T18:00:00Z
2013,2,13,1408,1415,-7,1509,1525,-16,B6,1010,N353JB,JFK,BOS,38,187,14,15,2013-02-13T19:00:00Z
2013,2,13,1408,1359,9,1539,1533,6,UA,1567,N37273,EWR,CLE,72,404,13,59,2013-02-13T18:00:00Z
2013,2,13,1410,1359,11,1717,1656,21,UA,523,N568UA,EWR,PBI,164,1023,13,59,2013-02-13T18:00:00Z
2013,2,13,1415,1415,0,1734,1723,11,B6,377,N507JB,LGA,FLL,182,1076,14,15,2013-02-13T19:00:00Z
2013,2,13,1417,1405,12,1816,1704,72,B6,63,N535JB,JFK,TPA,200,1005,14,5,2013-02-13T19:00:00Z
2013,2,13,1421,1420,1,1800,1713,47,UA,1618,N12116,EWR,TPA,204,997,14,20,2013-02-13T19:00:00Z
2013,2,13,1423,1430,-7,1702,1735,-33,AA,883,N556AA,EWR,DFW,200,1372,14,30,2013-02-13T19:00:00Z
2013,2,13,1424,1430,-6,1743,1815,-32,DL,2126,N718TW,JFK,SFO,343,2586,14,30,2013-02-13T19:00:00Z
2013,2,13,1425,1415,10,1653,1638,15,DL,935,N353NB,EWR,ATL,125,746,14,15,2013-02-13T19:00:00Z
2013,2,13,1425,1429,-4,1629,1642,-13,DL,1819,N931DL,LGA,MSP,156,1020,14,29,2013-02-13T19:00:00Z
2013,2,13,1426,1420,6,1546,1550,-4,MQ,3728,N532MQ,EWR,ORD,110,719,14,20,2013-02-13T19:00:00Z
2013,2,13,1427,1416,11,1659,1650,9,FL,349,N989AT,LGA,ATL,133,762,14,16,2013-02-13T19:00:00Z
2013,2,13,1427,1435,-8,1548,1559,-11,YV,3750,N513MJ,LGA,IAD,53,229,14,35,2013-02-13T19:00:00Z
2013,2,13,1428,1430,-2,1629,1637,-8,EV,4687,N15555,EWR,CVG,103,569,14,30,2013-02-13T19:00:00Z
2013,2,13,1429,1430,-1,1726,1742,-16,UA,1175,N38451,EWR,RSW,163,1068,14,30,2013-02-13T19:00:00Z
2013,2,13,1431,1345,46,1735,1640,55,B6,1783,N784JB,JFK,MCO,152,944,13,45,2013-02-13T18:00:00Z
2013,2,13,1432,1435,-3,1743,1742,1,DL,1902,N364NB,LGA,PBI,171,1035,14,35,2013-02-13T19:00:00Z
2013,2,13,1433,1436,-3,1536,1543,-7,EV,4372,N11565,EWR,DCA,39,199,14,36,2013-02-13T19:00:00Z
2013,2,13,1434,1429,5,1807,1802,5,UA,1038,N26123,JFK,SFO,359,2586,14,29,2013-02-13T19:00:00Z
2013,2,13,1434,1440,-6,1736,1800,-24,UA,1608,N14242,EWR,AUS,228,1504,14,40,2013-02-13T19:00:00Z
2013,2,13,1436,1445,-9,1616,1634,-18,EV,4596,N13913,EWR,STL,136,872,14,45,2013-02-13T19:00:00Z
2013,2,13,1440,1442,-2,1650,1658,-8,EV,4181,N24103,EWR,MCI,163,1092,14,42,2013-02-13T19:00:00Z
2013,2,13,1440,1445,-5,1648,1647,1,US,1105,N184US,LGA,CLT,106,544,14,45,2013-02-13T19:00:00Z
2013,2,13,1440,1445,-5,1721,1710,11,MQ,4669,N524MQ,LGA,ATL,133,762,14,45,2013-02-13T19:00:00Z
2013,2,13,1441,1445,-4,1645,1705,-20,UA,476,N577UA,EWR,DEN,220,1605,14,45,2013-02-13T19:00:00Z
2013,2,13,1442,1445,-3,1554,1606,-12,9E,3452,N918XJ,JFK,BOS,42,187,14,45,2013-02-13T19:00:00Z
2013,2,13,1442,1435,7,1801,1747,14,B6,347,N236JB,JFK,SRQ,178,1041,14,35,2013-02-13T19:00:00Z
2013,2,13,1442,1446,-4,1750,1757,-7,UA,997,N482UA,LGA,IAH,231,1416,14,46,2013-02-13T19:00:00Z
2013,2,13,1443,1335,68,1757,1632,85,B6,1161,N760JB,LGA,PBI,175,1035,13,35,2013-02-13T18:00:00Z
2013,2,13,1445,1455,-10,1610,1637,-27,9E,3318,N925XJ,JFK,BUF,54,301,14,55,2013-02-13T19:00:00Z
2013,2,13,1445,1450,-5,1628,1645,-17,MQ,4172,N617MQ,JFK,CLE,80,425,14,50,2013-02-13T19:00:00Z
2013,2,13,1445,1445,0,1543,1554,-11,UA,425,N807UA,EWR,BOS,40,200,14,45,2013-02-13T19:00:00Z
2013,2,13,1448,1450,-2,1642,1640,2,MQ,4403,N853MQ,JFK,RDU,83,427,14,50,2013-02-13T19:00:00Z
2013,2,13,1449,1452,-3,1651,1655,-4,DL,1231,N914DL,LGA,DTW,84,502,14,52,2013-02-13T19:00:00Z
2013,2,13,1450,1455,-5,1813,1805,8,UA,548,N494UA,EWR,FLL,180,1065,14,55,2013-02-13T19:00:00Z
2013,2,13,1451,1459,-8,1730,1736,-6,B6,119,N729JB,JFK,MSY,199,1182,14,59,2013-02-13T19:00:00Z
2013,2,13,1451,1459,-8,1610,1624,-14,B6,12,N183JB,JFK,SYR,48,209,14,59,2013-02-13T19:00:00Z
2013,2,13,1451,1450,1,1806,1755,11,AA,1813,N5FPAA,JFK,MCO,157,944,14,50,2013-02-13T19:00:00Z
2013,2,13,1452,1459,-7,1615,1630,-15,B6,8,N585JB,JFK,BUF,55,301,14,59,2013-02-13T19:00:00Z
2013,2,13,1452,1500,-8,1543,1608,-25,US,2132,N949UW,LGA,BOS,38,184,15,0,2013-02-13T20:00:00Z
2013,2,13,1453,1500,-7,1701,1653,8,US,720,N193UW,EWR,CLT,95,529,15,0,2013-02-13T20:00:00Z
2013,2,13,1454,1455,-1,1616,1645,-29,AA,337,N435AA,LGA,ORD,114,733,14,55,2013-02-13T19:00:00Z
2013,2,13,1454,1500,-6,1638,1655,-17,MQ,4429,N719MQ,LGA,CMH,84,479,15,0,2013-02-13T20:00:00Z
2013,2,13,1456,1505,-9,1754,1820,-26,AA,759,N3EAAA,LGA,DFW,210,1389,15,5,2013-02-13T20:00:00Z
2013,2,13,1456,1500,-4,1620,1619,1,US,2179,N701UW,LGA,DCA,52,214,15,0,2013-02-13T20:00:00Z
2013,2,13,1457,1440,17,1800,1746,14,UA,1579,N78285,EWR,MIA,167,1085,14,40,2013-02-13T19:00:00Z
2013,2,13,1457,1500,-3,1613,1639,-26,UA,685,N476UA,LGA,ORD,119,733,15,0,2013-02-13T20:00:00Z
2013,2,13,1459,1500,-1,1746,1742,4,DL,2347,N668DN,LGA,ATL,135,762,15,0,2013-02-13T20:00:00Z
2013,2,13,1459,1506,-7,1610,1640,-30,UA,708,N402UA,EWR,ORD,117,719,15,6,2013-02-13T20:00:00Z
2013,2,13,1500,1507,-7,1727,1704,23,EV,4326,N21537,EWR,CLT,104,529,15,7,2013-02-13T20:00:00Z
2013,2,13,1500,1505,-5,1619,1637,-18,9E,3393,N904XJ,JFK,DCA,50,213,15,5,2013-02-13T20:00:00Z
2013,2,13,1503,1505,-2,1723,1734,-11,UA,745,N523UA,LGA,DEN,229,1620,15,5,2013-02-13T20:00:00Z
2013,2,13,1504,1504,0,1646,1640,6,EV,4634,N15910,EWR,RDU,79,416,15,4,2013-02-13T20:00:00Z
2013,2,13,1504,1510,-6,1657,1655,2,MQ,4447,N829MQ,LGA,RDU,86,431,15,10,2013-02-13T20:00:00Z
2013,2,13,1505,1510,-5,1725,1710,15,MQ,4579,N0EGMQ,LGA,CLT,105,544,15,10,2013-02-13T20:00:00Z
2013,2,13,1506,1455,11,1836,1825,11,AA,1769,N5FAAA,JFK,MIA,177,1089,14,55,2013-02-13T19:00:00Z
2013,2,13,1506,1506,0,1807,1819,-12,UA,1600,N14115,EWR,LAX,332,2454,15,6,2013-02-13T20:00:00Z
2013,2,13,1507,1510,-3,1631,1650,-19,WN,323,N265WN,LGA,MKE,114,738,15,10,2013-02-13T20:00:00Z
2013,2,13,1508,1502,6,1824,1828,-4,UA,1698,N87513,EWR,SFO,353,2565,15,2,2013-02-13T20:00:00Z
2013,2,13,1509,1459,10,1820,1756,24,B6,393,N534JB,LGA,MCO,158,950,14,59,2013-02-13T19:00:00Z
2013,2,13,1510,1509,1,1801,1741,20,EV,3817,N15572,EWR,JAX,143,820,15,9,2013-02-13T20:00:00Z
2013,2,13,1511,1520,-9,1630,1654,-24,9E,4105,N826AY,JFK,IAD,45,228,15,20,2013-02-13T20:00:00Z
2013,2,13,1511,1510,1,1723,1745,-22,MQ,4309,N900MQ,JFK,IND,100,665,15,10,2013-02-13T20:00:00Z
2013,2,13,1514,1502,12,1637,1615,22,EV,4571,N10156,EWR,PWM,48,284,15,2,2013-02-13T20:00:00Z
2013,2,13,1515,1447,28,1725,1654,31,EV,4572,N11535,EWR,GSP,109,594,14,47,2013-02-13T19:00:00Z
2013,2,13,1518,1500,18,1822,1837,-15,DL,963,N706TW,JFK,LAX,335,2475,15,0,2013-02-13T20:00:00Z
2013,2,13,1519,1525,-6,1643,1655,-12,MQ,3823,N525MQ,JFK,DCA,64,213,15,25,2013-02-13T20:00:00Z
2013,2,13,1520,1520,0,1652,1644,8,EV,4581,N12900,EWR,MKE,113,725,15,20,2013-02-13T20:00:00Z
2013,2,13,1520,1530,-10,1717,1725,-8,AA,2223,N573AA,LGA,STL,140,888,15,30,2013-02-13T20:00:00Z
2013,2,13,1520,1445,35,1819,1744,35,B6,153,N531JB,JFK,MCO,149,944,14,45,2013-02-13T19:00:00Z
2013,2,13,1520,1530,-10,1751,1805,-14,MQ,4525,N713MQ,LGA,XNA,185,1147,15,30,2013-02-13T20:00:00Z
2013,2,13,1521,1515,6,1836,1805,31,UA,1695,N59053,EWR,IAH,217,1400,15,15,2013-02-13T20:00:00Z
2013,2,13,1523,1530,-7,1653,1642,11,EV,3267,N13123,EWR,ORF,59,284,15,30,2013-02-13T20:00:00Z
2013,2,13,1524,1530,-6,1711,1725,-14,MQ,4146,N618MQ,JFK,CMH,82,483,15,30,2013-02-13T20:00:00Z
2013,2,13,1525,1529,-4,1714,1702,12,EV,3835,N14977,EWR,BNA,127,748,15,29,2013-02-13T20:00:00Z
2013,2,13,1526,1530,-4,1844,1855,-11,AA,1039,N3HGAA,JFK,FLL,175,1069,15,30,2013-02-13T20:00:00Z
2013,2,13,1528,1530,-2,1732,1734,-2,US,1665,N741UW,LGA,CLT,98,544,15,30,2013-02-13T20:00:00Z
2013,2,13,1529,1530,-1,1841,1851,-10,B6,137,N592JB,JFK,RSW,171,1074,15,30,2013-02-13T20:00:00Z
2013,2,13,1530,1450,40,1738,1645,53,EV,4381,N14902,EWR,DTW,86,488,14,50,2013-02-13T19:00:00Z
2013,2,13,1530,1530,0,1848,1910,-22,AA,85,N363AA,JFK,SFO,356,2586,15,30,2013-02-13T20:00:00Z
2013,2,13,1530,1529,1,1914,1836,38,UA,473,N473UA,EWR,FLL,196,1065,15,29,2013-02-13T20:00:00Z
2013,2,13,1532,1540,-8,1712,1743,-31,9E,3523,N605LR,JFK,ORD,123,740,15,40,2013-02-13T20:00:00Z
2013,2,13,1532,1529,3,1647,1645,2,UA,1116,N73283,EWR,BOS,38,200,15,29,2013-02-13T20:00:00Z
2013,2,13,1535,1536,-1,1744,1741,3,EV,4086,N12921,EWR,GRR,94,605,15,36,2013-02-13T20:00:00Z
2013,2,13,1535,1550,-15,1749,1826,-37,9E,3427,N935XJ,JFK,IND,105,665,15,50,2013-02-13T20:00:00Z
2013,2,13,1535,1540,-5,1651,1716,-25,9E,4178,N8721B,JFK,ROC,50,264,15,40,2013-02-13T20:00:00Z
2013,2,13,1536,1535,1,1832,1850,-18,AA,763,N3CCAA,LGA,DFW,207,1389,15,35,2013-02-13T20:00:00Z
2013,2,13,1536,1540,-4,1920,1909,11,DL,2027,N334NW,JFK,FLL,185,1069,15,40,2013-02-13T20:00:00Z
2013,2,13,1539,1517,22,2212,1815,NA,B6,537,N766JB,EWR,TPA,NA,997,15,17,2013-02-13T20:00:00Z
2013,2,13,1539,1545,-6,1830,1815,15,DL,1942,N316NB,EWR,ATL,131,746,15,45,2013-02-13T20:00:00Z
2013,2,13,1540,1515,25,1726,1700,26,MQ,4333,N650MQ,JFK,PIT,69,340,15,15,2013-02-13T20:00:00Z
2013,2,13,1541,1540,1,1856,1900,-4,UA,161,N17133,JFK,LAX,338,2475,15,40,2013-02-13T20:00:00Z
2013,2,13,1542,1545,-3,1706,1703,3,9E,3635,N8409N,JFK,BWI,44,184,15,45,2013-02-13T20:00:00Z
2013,2,13,1543,1545,-2,1852,1850,2,DL,2377,N320US,LGA,MCO,154,950,15,45,2013-02-13T20:00:00Z
2013,2,13,1546,1550,-4,1920,1925,-5,DL,1773,N900PC,JFK,SLC,284,1990,15,50,2013-02-13T20:00:00Z
2013,2,13,1546,1545,1,1722,1744,-22,UA,1710,N21723,LGA,CLE,78,419,15,45,2013-02-13T20:00:00Z
2013,2,13,1547,1545,2,1855,1910,-15,AA,133,N338AA,JFK,LAX,327,2475,15,45,2013-02-13T20:00:00Z
2013,2,13,1547,1550,-3,1711,1726,-15,UA,627,N828UA,EWR,ORD,118,719,15,50,2013-02-13T20:00:00Z
2013,2,13,1548,1555,-7,2030,2055,-25,B6,703,N579JB,JFK,SJU,174,1598,15,55,2013-02-13T20:00:00Z
2013,2,13,1548,1548,0,1837,1830,7,DL,95,N3754A,JFK,ATL,133,760,15,48,2013-02-13T20:00:00Z
2013,2,13,1549,1550,-1,2039,2050,-11,AA,1635,N621AA,JFK,SJU,186,1598,15,50,2013-02-13T20:00:00Z
2013,2,13,1549,1550,-1,1710,1710,0,WN,4215,N368SW,EWR,MDW,111,711,15,50,2013-02-13T20:00:00Z
2013,2,13,1551,1555,-4,1732,1748,-16,B6,917,N192JB,JFK,ORD,118,740,15,55,2013-02-13T20:00:00Z
2013,2,13,1551,1510,41,1918,1801,77,UA,315,N586UA,EWR,MCO,158,937,15,10,2013-02-13T20:00:00Z
2013,2,13,1552,1600,-8,1928,1925,3,AA,1467,N3JYAA,LGA,MIA,177,1096,16,0,2013-02-13T21:00:00Z
2013,2,13,1552,1555,-3,2114,1907,NA,DL,1695,N319US,LGA,TPA,NA,1010,15,55,2013-02-13T20:00:00Z
2013,2,13,1553,1600,-7,2237,1902,NA,B6,985,N580JB,LGA,TPA,NA,1010,16,0,2013-02-13T21:00:00Z
